lon,lat,distance_km,elevation_m
85.48933100750938,28.316780104470155,3.75032995167056,3263.0
85.48890471242277,28.316944444726467,3.8003343510261676,3251.0
85.4884677439364,28.31708781241744,3.8503387503817748,3225.0
85.48812980379527,28.317425752242972,3.900343149737383,3219.0
85.48805555566159,28.31785211579555,3.95034754909299,3217.0
85.48805555571445,28.318303376999523,4.000351948448597,3199.0
85.48805555567398,28.318754638174685,4.050356347804205,3183.0
85.48808493623817,28.31919604744198,4.1003607471598125,3175.0
85.48833333333774,28.31956401648507,4.15036514651542,3169.0
85.4885527985541,28.319941687605272,4.200369545871027,3161.0
85.48853950410883,28.320349384979608,4.2503739452266345,3158.0
85.4883333333599,28.32073151450454,4.300378344582242,3128.0
85.48833333336302,28.32118277556966,4.35038274393785,3117.0
85.48814974510695,28.321572478726665,4.400387143293457,3116.0
85.48781179939887,28.321910425019936,4.450391542649065,3109.0
85.48750000000202,28.32225713808559,4.500395942004672,3102.0
85.48734393117462,28.322656069082075,4.550400341360279,3091.0
85.4872140103967,28.323063767472636,4.600404740715887,3091.0
85.486876063668,28.323401716387835,4.650409140071495,3090.0
85.48653811478924,28.323739664367547,4.700413539427101,3077.0
85.48610646633146,28.32389353368581,4.75041793878271,3067.0
85.48583333333715,28.32425321484494,4.8004223381383175,3063.0
85.48563859599155,28.324639182004827,4.850426737493924,3050.0
85.48550867444472,28.32504688125712,4.900431136849532,3049.0
85.48527777778224,28.325420725176926,4.9504355362051395,3032.0
85.48504080293213,28.325792532310626,5.000439935560746,3031.0
85.48470285157705,28.326130483763578,5.050444334916354,3025.0
85.48452398999987,28.32646843492498,5.100448734271962,3023.0
85.48486194216854,28.326806387344615,5.150453133627569,3021.0
85.4848001051631,28.327144340241926,5.200457532983177,3019.0
85.48446215147342,28.32748229309978,5.250461932338784,3007.0
85.48476468999758,28.32782024763866,5.300466331694391,3003.0
85.48510264452781,28.328158201546465,5.350470731049999,2994.0
85.48511495567575,28.32849615568833,5.4004751304056064,2981.0
85.48500000001758,28.32890887483635,5.450479529761213,2973.0
85.48514489130343,28.329311558214542,5.500483929116822,2960.0
85.48527777783043,28.32971826635949,5.550488328472429,2955.0
85.48527777784207,28.33016952635575,5.600492727828037,2945.0
85.48532663024994,28.33060440834198,5.650497127183644,2943.0
85.48566458800583,28.33094236661222,5.700501526539251,2933.0
85.48583333333603,28.33133705402662,5.750505925894859,2928.0
85.48553419576882,28.33168802861284,5.800510325250466,2925.0
85.48519623599957,28.332025987912168,5.850514724606074,2913.0
85.48478612552208,28.33222222227246,5.900519123961682,2905.0
85.48442660851124,28.33251783697185,5.950523523317289,2901.0
85.4840489288585,28.332777777846974,6.000527922672896,2889.0
85.48365697913741,28.333009687673126,6.050532322028504,2888.0
85.48317031675492,28.333055555740994,6.100536721384111,2886.0
85.48279364147427,28.332793641527143,6.150541120739718,2883.0
85.48229170581979,28.332777778396775,6.200545520095326,2886.0
85.48183659774581,28.3328856247242,6.2505499194509335,2881.0
85.48141309485806,28.333055556352797,6.300554318806541,2878.0
85.48090308208478,28.33305555652849,6.350558718162149,2865.0
85.48044788378853,28.33294788402095,6.4005631175177555,2855.0
85.48002447138902,28.3327777801225,6.450567516873363,2854.0
85.47951446019809,28.332777783415803,6.500571916228971,2848.0
85.47900444910096,28.332777784801692,6.5505763155845775,2845.0
85.4784944380977,28.332777784280182,6.600580714940186,2837.0
85.47798442718835,28.332777781851256,6.650585114295794,2828.0
85.47748304698406,28.332794730853657,6.700589513651401,2826.0
85.47710581817526,28.333055556335726,6.750593913007008,2824.0
85.47659580619474,28.33305555858275,6.800598312362616,2823.0
85.47608579430822,28.33305555892234,6.850602711718223,2822.0
85.47557578251575,28.333055557354495,6.90060711107383,2800.0
85.47513729119419,28.333196042399866,6.950611510429438,2794.0
85.47469717186341,28.33333333392242,7.000615909785046,2792.0
85.47418715900014,28.333333333394453,7.050620309140653,2785.0
85.47381856011917,28.3336111113796,7.100624708496261,2785.0
85.47330854609109,28.333611112240636,7.150629107851868,2784.0
85.47279853215723,28.333611111194195,7.200633507207475,2784.0
85.47242993282738,28.33388888937045,7.250637906563083,2775.0
85.47191991772883,28.33388889179084,7.30064230591869,2757.0
85.47140990272457,28.33388889230372,7.350646705274298,2743.0
85.47089988781465,28.33388889090911,7.4006511046299055,2741.0
85.47044576639632,28.333998678297494,7.450655503985513,2741.0
85.47002127291421,28.334166667209274,7.50065990334112,2740.0
85.4695112569342,28.33416666685454,7.5506643026967275,2727.0
